titulo,titulo_abreviado,link,precio_actual,precio_sin_descuento,criticas,calificacion,AmazonChoice,Date,porcentaje_de_descuento
Portable Laptop Stand  OlYone Adjustable Laptop Holder Riser Computer Stand Aluminum Ventilated Cooling Notebook Stand Compatible with MacBook Air Pro/ Dell/ iPad/ HP More Laptops - Silver,Portable Laptop Stan,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A03284302PGL75SZBDVFG&url=%2FPortable-Adjustable-Computer-Ventilated-Compatible%2Fdp%2FB0912FHM3W%2Fref%3Dsr_1_18_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950125%26sr%3D8-18-spons%26psc%3D1%26smid%3DA253BEBVJGZNQJ&qualifier=1617950125&id=8507551909757565&widgetName=sp_atf_next,16.99,16.99,0.0,0.0,False,9/4/2021,0.0
"Apple 13.3"" MacBook Pro with Touch Bar  Intel Core i5 Quad-Core  8GB RAM  128GB SSD - Mid 2019  Space Gray  MUHN2LL/A (Renewed)","Apple 13.3"" MacBook ",https://www.amazon.com//Apple-MacBook-Touch-Intel-Quad-Core/dp/B082J572X8/ref=sr_1_6?dchild=1&keywords=macbook+pro&qid=1617950122&sr=8-6,859.99,859.99,407.0,4.6,False,9/4/2021,0.0
"Apple MacBook Pro 13.3"" with Retina Display  M1 Chip with 8-Core CPU and 8-Core GPU  16GB Memory  512GB SSD  Space Gray  Late 2020",Apple MacBook Pro 13,https://www.amazon.com//Apple-MacBook-Pro-Retina-Display/dp/B08TZYW21C/ref=sr_1_7?dchild=1&keywords=macbook+pro&qid=1617950122&sr=8-7,1699.0,1699.0,0.0,0.0,False,9/4/2021,0.0
Apple MacBook Pro 15in Core i7 2.5GHz Retina (MGXC2LL/A)  16GB Memory  512GB Solid State Drive (Renewed),Apple MacBook Pro 15,https://www.amazon.com//Apple-MacBook-2-5GHz-MGXC2LL-Refurbished/dp/B0784J8FXM/ref=sr_1_8?dchild=1&keywords=macbook+pro&qid=1617950122&sr=8-8,834.0,834.0,0.0,4.2,False,9/4/2021,0.0
Apple 13in MacBook Pro  Retina  Touch Bar  3.1GHz Intel Core i5 Dual Core  8GB RAM  512GB SSD  Space Gray  MPXW2LL/A (Renewed),Apple 13in MacBook P,https://www.amazon.com//Apple-MacBook-Retina-MPXW2LL-Refurbished/dp/B07H8NBB62/ref=sr_1_9?dchild=1&keywords=macbook+pro&qid=1617950122&sr=8-9,849.0,849.0,361.0,4.1,False,9/4/2021,0.0
Apple MacBook Pro with Apple M1 Chip (13-inch  16GB RAM  256GB SSD Storage) - Space Gray (Latest Model) Z11B000E3,Apple MacBook Pro wi,https://www.amazon.com//Apple-MacBook-13-inch-256GB-Storage/dp/B08T4R9D7M/ref=sr_1_11?dchild=1&keywords=macbook+pro&qid=1617950122&sr=8-11,1468.96,1468.96,2.0,3.0,False,9/4/2021,0.0
Apple MacBook Pro MLH42LL/A 15-inch Laptop with Touch Bar  2.9GHz Quad-core Intel Core i7  16GB Memory 1TB SSD  Retina Display - Space Gray (Renewed),Apple MacBook Pro ML,https://www.amazon.com//Apple-MacBook-MLH42LL-15-inch-Quad-core/dp/B083G8WG6B/ref=sr_1_12?dchild=1&keywords=macbook+pro&qid=1617950122&sr=8-12,1398.0,1398.0,45.0,3.8,False,9/4/2021,0.0
Apple MacBook Pro MF839LL/A Intel Core i5-5257U X2 2.7GHz 8GB 128GB  Silver (Renewed),Apple MacBook Pro MF,https://www.amazon.com//Apple-MacBook-MF839LL-i5-5257U-Renewed/dp/B079GBBKGZ/ref=sr_1_13?dchild=1&keywords=macbook+pro&qid=1617950122&sr=8-13,569.0,569.0,225.0,4.4,False,9/4/2021,0.0
"Apple MacBook Pro 16"" with Touch Bar  9th-Gen 8-Core Intel i9 2.4GHz  64GB RAM  1TB SSD  AMD Radeon Pro 5500M 8GB  Space Gray  Late 2019",Apple MacBook Pro 16,https://www.amazon.com//Apple-16-MacBook-Pro-9th-Gen/dp/B085YD1XGP/ref=sr_1_14?dchild=1&keywords=macbook+pro&qid=1617950122&sr=8-14,3699.95,3699.95,15.0,4.1,False,9/4/2021,0.0
Apple MacBook Pro 16-in 2.4GHz 8-core i9 32GB 1TB 5500M 8GB Space Gray (CTO),Apple MacBook Pro 16,https://www.amazon.com//Apple-16-MacBook-Pro-Z0XZ0007A/dp/B08374BBQG/ref=sr_1_15?dchild=1&keywords=macbook+pro&qid=1617950122&sr=8-15,3269.0,3269.0,55.0,4.7,False,9/4/2021,0.0
"Apple MacBook Pro 13"" with Touch Bar  10th-Generation Quad-Core Intel Core i7 2.3GHz  16GB RAM  512GB SSD  Space Gray (Mid 2020)",Apple MacBook Pro 13,https://www.amazon.com//Apple-MacBook-Pro-10th-Generation-Quad-Core/dp/B08DTPQ9XB/ref=sr_1_16?dchild=1&keywords=macbook+pro&qid=1617950122&sr=8-16,1999.0,1999.0,9.0,4.9,False,9/4/2021,0.0
Apple MacBook Pro 16-in 2.3GHz 8-core i9 32GB 1TB 5500M 4GB Space Gray (CTO),Apple MacBook Pro 16,https://www.amazon.com//Apple-16-MacBook-Pro-Z0Y0005GJ/dp/B085CNGYV7/ref=sr_1_17?dchild=1&keywords=macbook+pro&qid=1617950122&sr=8-17,2949.0,2949.0,30.0,4.7,False,9/4/2021,0.0
Portable Laptop Stand  OlYone Adjustable Laptop Holder Riser Computer Stand Aluminum Ventilated Cooling Notebook Stand Compatible with MacBook Air Pro/ Dell/ iPad/ HP More Laptops - Silver,Portable Laptop Stan,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A03284302PGL75SZBDVFG&url=%2FPortable-Adjustable-Computer-Ventilated-Compatible%2Fdp%2FB0912FHM3W%2Fref%3Dsr_1_19_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950122%26sr%3D8-19-spons%26psc%3D1%26smid%3DA253BEBVJGZNQJ&qualifier=1617950122&id=8268268969543186&widgetName=sp_btf,16.99,16.99,0.0,0.0,False,9/4/2021,0.0
MacBook Pro USB Adapter  CHOETECH 7-in-2 MacBook Air Adapter for MacBook Pro 2020-2016  MacBook Air 2020-2018 with Gigabit Ethernet  4K HDMI  Thunderbolt 3  2 USB 3.0  100W PD  SD/Micro SD Card Reader,MacBook Pro USB Adap,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0685636BUMGGXAEWYL0&url=%2FCHOETECH-2020-2016-2020-2018-Ethernet-Thunderbolt%2Fdp%2FB08FR3LSX3%2Fref%3Dsr_1_20_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950122%26sr%3D8-20-spons%26psc%3D1&qualifier=1617950122&id=8268268969543186&widgetName=sp_btf,32.99,32.99,233.0,0.0,False,9/4/2021,0.0
"Adjustable Laptop Stand  YoFeW Aluminum Laptop Riser  Multi-Angle Height Adjustable 360°Rotation Notebook Stand Desktop Holder Compatible with Mac MacBook Pro Air  Lenovo  Dell XPS  HP(10-17"") Gray",Adjustable Laptop St,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A09500112SSVOZXRRDKFO&url=%2FAdjustable-YoFeW-Multi-Angle-360%25C2%25B0Rotation-Compatible%2Fdp%2FB087CHGPXQ%2Fref%3Dsr_1_21_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950122%26sr%3D8-21-spons%26psc%3D1%26smid%3DA11XBV7UQK3NLB&qualifier=1617950122&id=8268268969543186&widgetName=sp_btf,39.99,39.99,0.0,0.0,False,9/4/2021,0.0
"Apple MacBook Pro 16"" with Touch Bar  9th-Gen 8-Core Intel i9 2.4GHz  64GB RAM  4TB SSD  AMD Radeon Pro 5500M 8GB  Space Gray  Late 2019 Z0XZ005AK / Z0XZ0005X",Apple MacBook Pro 16,https://www.amazon.com//Apple-16-MacBook-Pro-Z0XZ005AK/dp/B08F2YB9W5/ref=sr_1_22?dchild=1&keywords=macbook+pro&qid=1617950125&sr=8-22,4599.0,4599.0,1.0,1.0,False,9/4/2021,0.0
SAIJI Laptop Stand  Portable Laptop Raiser Computer Stand for Desk  Adjustable Aluminum Desktop Holder with Foldable Laptop Lift  Compatible with MacBook Air Pro  HP  Dell  Lenovo 10-15.6'' Silver,SAIJI Laptop Stand  ,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A0218416249QS14KFPPHC&url=%2FSAIJI-Portable-Computer-Adjustable-Compatible%2Fdp%2FB08SW5VRTK%2Fref%3Dsr_1_34_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950128%26sr%3D8-34-spons%26psc%3D1&qualifier=1617950128&id=5472732416611542&widgetName=sp_atf_next,18.99,18.99,4.0,0.0,False,9/4/2021,0.0
"Apple MacBook Pro 13"" with Touch Bar  10th-Generation Quad-Core Intel Core i7 2.3GHz  32GB RAM  1TB SSD  Space Gray (Mid 2020)",Apple MacBook Pro 13,https://www.amazon.com//Apple-MacBook-Pro-10th-Generation-Quad-Core/dp/B08F2YNYWQ/ref=sr_1_23?dchild=1&keywords=macbook+pro&qid=1617950125&sr=8-23,2599.0,2599.0,7.0,5.0,False,9/4/2021,0.0
Apple 13in MacBook Pro  Retina Display  2.3GHz Intel Core i5 Dual Core  8GB RAM  128GB SSD  Space Grey  MPXQ2LL/A (Renewed),Apple 13in MacBook P,https://www.amazon.com//Apple-MacBook-Display-MPXQ2LL-Refurbished/dp/B078GX9R5W/ref=sr_1_24?dchild=1&keywords=macbook+pro&qid=1617950125&sr=8-24,799.99,799.99,424.0,4.4,False,9/4/2021,0.0
Apple 15in MacBook Pro  Retina  Touch Bar  2.9GHz Intel Core i7 Quad Core  16GB RAM  512GB SSD  Space Gray  MPTT2LL/A (Renewed),Apple 15in MacBook P,https://www.amazon.com//Apple-MacBook-Retina-MPTT2LL-Refurbished/dp/B07FQQ8DSY/ref=sr_1_25?dchild=1&keywords=macbook+pro&qid=1617950125&sr=8-25,1599.99,1599.99,293.0,4.3,False,9/4/2021,0.0
"Apple 15.4"" MacBook Pro Laptop with Retina Display  Intel Core i7  16GB RAM  512GB SSD - MJLT2LL/A (Renewed)","Apple 15.4"" MacBook ",https://www.amazon.com//Apple-MacBook-Laptop-Retina-Display/dp/B07ZDM3JCV/ref=sr_1_26?dchild=1&keywords=macbook+pro&qid=1617950125&sr=8-26,899.0,899.0,110.0,4.1,False,9/4/2021,0.0
Apple MacBook Pro Retina MF843LL/A 13” Laptop  3.1GHz Intel Core i7  16GB Memory  512GB SSD  macOS 10.14 Mojave (Renewed),Apple MacBook Pro Re,https://www.amazon.com//MacBook-3-1GHz-MF841LL-Memory-Refurbished/dp/B07B8YBX7V/ref=sr_1_27?dchild=1&keywords=macbook+pro&qid=1617950125&sr=8-27,839.0,839.0,158.0,4.1,False,9/4/2021,0.0
Apple MacBook Pro MLH42LL/A 15-inch Laptop with Touch Bar  2.7GHz quad-core Intel Core i7  512GB  Retina Display  Space Gray (Discontinued by Manufacturer) (Renewed),Apple MacBook Pro ML,https://www.amazon.com//Apple-quad-core-Discontinued-Manufacturer-Refurbished/dp/B07CHY6T2M/ref=sr_1_28?dchild=1&keywords=macbook+pro&qid=1617950125&sr=8-28,1399.99,1399.99,70.0,4.3,False,9/4/2021,0.0
Apple Macbook Air Early 2020 13.3 inch - Core i5  8GB RAM  256GB SSD - Space Gray (Renewed),Apple Macbook Air Ea,https://www.amazon.com//Apple-MacBook-1-1GHz-Z0YJ0LL-Renewed/dp/B08G55B586/ref=sr_1_30?dchild=1&keywords=macbook+pro&qid=1617950125&sr=8-30,799.0,799.0,89.0,4.7,False,9/4/2021,0.0
Apple MF839LL/A MacBook Pro 13.3-Inch Laptop with Retina Display  128GB (Discontinued by Manufacturer) (Renewed),Apple MF839LL/A MacB,https://www.amazon.com//Apple-MF839LL-13-3-Inch-Discontinued-Manufacturer/dp/B07DWFD8FQ/ref=sr_1_32?dchild=1&keywords=macbook+pro&qid=1617950125&sr=8-32,569.0,569.0,703.0,4.3,False,9/4/2021,0.0
Apple MacBook Air 13.3in LED Laptop Intel i5-5250U Dual Core 1.6GHz 4GB 128GB SSD Early 2015 - MJVE2LL/A (Renewed),Apple MacBook Air 13,https://www.amazon.com//Apple-MacBook-Air-Laptop-i5-5250U/dp/B07FTQMMGH/ref=sr_1_33?dchild=1&keywords=macbook+pro&qid=1617950125&sr=8-33,458.26,458.26,758.0,4.3,False,9/4/2021,0.0
Apple MacBook Air (13-inch  8GB RAM  256GB SSD Storage) - Space Gray (2020 model) (Renewed),Apple MacBook Air (1,https://www.amazon.com//Apple-MacBook-13-inch-256GB-Storage/dp/B08CCKVS59/ref=sr_1_34?dchild=1&keywords=macbook+pro&qid=1617950125&sr=8-34,858.0,858.0,50.0,4.5,False,9/4/2021,0.0
"Adjustable Laptop Stand  YoFeW Aluminum Laptop Riser  Multi-Angle Height Adjustable 360°Rotation Notebook Stand Desktop Holder Compatible with Mac MacBook Pro Air  Lenovo  Dell XPS  HP(10-17"") Gray",Adjustable Laptop St,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A09500112SSVOZXRRDKFO&url=%2FAdjustable-YoFeW-Multi-Angle-360%25C2%25B0Rotation-Compatible%2Fdp%2FB087CHGPXQ%2Fref%3Dsr_1_35_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950125%26sr%3D8-35-spons%26psc%3D1%26smid%3DA11XBV7UQK3NLB&qualifier=1617950125&id=8507551909757565&widgetName=sp_btf,39.99,39.99,0.0,0.0,False,9/4/2021,0.0
STALINK USB C Adapter to VGA 4K HDMI. 2-in-1 Type-C (Thunderbolt 3) HUB Compatible for MacBook Pro Air  iPad Pro  Chromebook Pixel  Dell XPS  Galaxy S20 S10  Surface etc.,STALINK USB C Adapte,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A1034912161GHZZLDJ3S9&url=%2FSTALINK-Adapter-Thunderbolt-Compatible-Chromebook%2Fdp%2FB08YK7NQ7W%2Fref%3Dsr_1_36_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950125%26sr%3D8-36-spons%26psc%3D1%26smid%3DA3LJX6VATPC4LB&qualifier=1617950125&id=8507551909757565&widgetName=sp_btf,15.99,15.99,0.0,0.0,False,9/4/2021,0.0
SAIJI Laptop Stand  Portable Laptop Raiser Computer Stand for Desk  Adjustable Aluminum Desktop Holder with Foldable Laptop Lift  Compatible with MacBook Air Pro  HP  Dell  Lenovo 10-15.6'' Black,SAIJI Laptop Stand  ,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A02185401MH79BNQBX5T0&url=%2FSAIJI-Portable-Computer-Adjustable-Compatible%2Fdp%2FB08SW2GMR7%2Fref%3Dsr_1_37_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950125%26sr%3D8-37-spons%26psc%3D1&qualifier=1617950125&id=8507551909757565&widgetName=sp_btf,18.99,18.99,4.0,0.0,False,9/4/2021,0.0
AUKITOP USB C to USB 3.0 Adapter  (2 Pack) USB C to USB 3.0 Adapter OTG Cable Compatible for MacBook Pro 2020/2019/2018  MacBook Air/iPad Pro 2020  Dell XPS  Galaxy S20/Note9 and More,AUKITOP USB C to USB,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A0166839EAYU8U9DKIFS&url=%2FAUKITOP-Adapter-Compatible-MacBook-Galaxy%2Fdp%2FB08PQP2TT8%2Fref%3Dsr_1_33_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950128%26sr%3D8-33-spons%26psc%3D1&qualifier=1617950128&id=5472732416611542&widgetName=sp_atf_next,6.99,6.99,27.0,0.0,False,9/4/2021,0.0
Apple MacBook Air (13-inch Retina display  1.6GHz dual-core Intel Core i5  128GB) - Gold (Renewed),Apple MacBook Air (1,https://www.amazon.com//Apple-MacBook-13-inch-display-dual-core/dp/B07NPTXDK7/ref=sr_1_76?dchild=1&keywords=macbook+pro&qid=1617950134&sr=8-76,749.0,749.0,691.0,4.5,False,9/4/2021,0.0
Apple MacBook Pro 16&quot; with Touch Bar  9th-Gen 8-Core Intel i9 2.4GHz  32GB RAM  512GB SSD  AMD Radeon Pro 5500M 8GB  Space Gray  Late 2019 Z0XZ004SE / Z0XZ0008Q,Apple MacBook Pro 16,https://www.amazon.com//Apple-16-MacBook-Pro-Z0XZ004SE/dp/B08BZX8RRV/ref=sr_1_77?dchild=1&keywords=macbook+pro&qid=1617950134&sr=8-77,3299.0,3299.0,1.0,4.0,False,9/4/2021,0.0
Apple MacBook Air MJVE2LL/A 13.3-Inch Laptop Intel Core i5 1.6GHz  256GB Flash Drive  8GB DDR3 Memory  OS X Yosemite (2015 VERSION) (Renewed),Apple MacBook Air MJ,https://www.amazon.com//Apple-MacBook-13-3-Inch-Yosemite-Refurbished/dp/B07B9JTHKL/ref=sr_1_80?dchild=1&keywords=macbook+pro&qid=1617950134&sr=8-80,529.99,529.99,982.0,4.2,False,9/4/2021,0.0
ASUS ZenBook 13 Ultra-Slim Laptop 13.3” Full HD NanoEdge Bezel Display  Intel Core i5-1035G1 Processor  8GB RAM  256GB PCIe SSD  NumberPad  Windows 10 Home  Lilac Mist  UX325JA-AB51,ASUS ZenBook 13 Ultr,https://www.amazon.com//ASUS-Ultra-Slim-i5-1035G1-Processor-UX325JA-AB51/dp/B0892WH42D/ref=sr_1_152?dchild=1&keywords=macbook+pro&qid=1617950153&sr=8-152,735.0,735.0,220.0,4.5,False,9/4/2021,0.0
Dongke for MacBook Pro 13 inch Case 2020 Release Model A2338 M1 A2251 A2289  Plastic Hard Shell Case & Keyboard Cover Only Compatible with MacBook Pro 13 2020 Touch Bar Fits Touch ID  Matte Black,Dongke for MacBook P,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A00540052H454UC4SPRQ1&url=%2FDongke-A2251-A2289-Keyboard-Compatible%2Fdp%2FB08B8MR1RW%2Fref%3Dsr_1_131_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950145%26sr%3D8-131-spons%26psc%3D1&qualifier=1617950145&id=8783824088662056&widgetName=sp_btf,16.99,16.99,0.0,0.0,False,9/4/2021,0.0
USB C to USB C Cable 6.6FT 2Pack 60W/3A Long Nylon Type C Fast Charge Cord for Samsung Galaxy S20 S21 Plus Note 10 20 Ultra MacBook iPad Pro/Air 4 Google Pixel 5/4a XL OnePlus 8T 9 PS5 Xbox Controller,USB C to USB C Cable,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A073500681N8FRWLYGV0&url=%2FCharge-Samsung-MacBook-OnePlus-Controller%2Fdp%2FB08T797K48%2Fref%3Dsr_1_132_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950145%26sr%3D8-132-spons%26psc%3D1&qualifier=1617950145&id=8783824088662056&widgetName=sp_btf,9.99,9.99,13.0,0.0,False,9/4/2021,0.0
AKUSCON Mac Charger 61W USB C Power Adapter Compatible with MacBook Pro 13 Inch 2020 2019 2018 2017 MacBook Air 13 Inch Include Cable,AKUSCON Mac Charger ,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A07179733AQZ70MKI9KW9&url=%2FAKUSCON-Charger-Adapter-Compatible-MacBook%2Fdp%2FB08XJXLQTL%2Fref%3Dsr_1_133_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950145%26sr%3D8-133-spons%26psc%3D1&qualifier=1617950145&id=8783824088662056&widgetName=sp_btf,32.99,32.99,1.0,0.0,False,9/4/2021,0.0
Replacement Mac Book Pro Charger  USB C Charger Compatible with iPad Pro 12.9  11 inch  MacBook Air 13 inch 2020/2019/2018  12 inch  Pro 13 inch  61W Type C Power Adapter - 6.6ft USB C to C Cable,Replacement Mac Book,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A06086701T417LQDTM9LS&url=%2FReplacement-Charger-Compatible-MacBook-Adapter%2Fdp%2FB08Y585KMF%2Fref%3Dsr_1_129_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950149%26sr%3D8-129-spons%26psc%3D1&qualifier=1617950149&id=6043575858389131&widgetName=sp_atf_next,79.9,79.9,0.0,0.0,False,9/4/2021,0.0
MacBook Pro Docking Station  COETECH 12 in 2 Docking Station Dual Monitor 4K@60Hz Triple Display Compatible for MacBook Pro/Air  Dual HDMI  DisplayPort  USB C 3.0/2.0  PD 3.0  SD Slot  RJ45,MacBook Pro Docking ,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A0254906BJGYNT203XKI&url=%2FMacBook-Docking-Station-Compatible-DisplayPort%2Fdp%2FB08LD69TLV%2Fref%3Dsr_1_130_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950149%26sr%3D8-130-spons%26psc%3D1&qualifier=1617950149&id=6043575858389131&widgetName=sp_atf_next,59.99,59.99,174.0,0.0,False,9/4/2021,0.0
"Newest HP 14"" HD Premium Business Laptop PC | 10th Gen Intel Quad-Core i5-1035G1 up to 3.6GHz | 8GB RAM | 256GB SSD | WiFi | HDMI | Card Reader | Bluetooth | Windows 10 | Silver","Newest HP 14"" HD Pre",https://www.amazon.com//HP-Business-Quad-Core-i5-1035G1-Bluetooth/dp/B07ZV8LQSC/ref=sr_1_135?dchild=1&keywords=macbook+pro&qid=1617950149&sr=8-135,559.99,559.99,177.0,4.3,False,9/4/2021,0.0
Lenovo Chromebook C330 2-in-1 Convertible Laptop  11.6-Inch HD (1366 x 768) IPS Display  MediaTek MT8173C Processor  4GB LPDDR3  64 GB eMMC  Chrome OS  81HY0000US  Blizzard White,Lenovo Chromebook C3,https://www.amazon.com//Lenovo-Chromebook-Convertible-11-6-Inch-81HY0000US/dp/B07GM2J11Q/ref=sr_1_140?dchild=1&keywords=macbook+pro&qid=1617950149&sr=8-140,272.17,272.17,0.0,4.5,False,9/4/2021,0.0
DRP-MB15SMTA2352,DRP-MB15SMTA2352,https://www.amazon.com//DRP-MB15SMTA2352-71561-B939/dp/B018J2BFAY/ref=sr_1_141?dchild=1&keywords=macbook+pro&qid=1617950149&sr=8-141,35.0,35.0,0.0,0.0,False,9/4/2021,0.0
AboveTEK Laptop Stand  Adjustable Laptop Riser  Aluminum Computer Stand for Laptop up to 17.3 Inches  Portable Laptop Holder Compatible with MacBook Pro  HP  Ergonomic Desktop for Office  Home  Silver,AboveTEK Laptop Stan,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A01728311TZNH8PQLHJTG&url=%2FAboveTEK-Adjustable-Aluminum-Compatible-Ergonomic%2Fdp%2FB08MX6HKRN%2Fref%3Dsr_1_147_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950149%26sr%3D8-147-spons%26psc%3D1&qualifier=1617950149&id=6043575858389131&widgetName=sp_btf,35.99,35.99,2.0,0.0,False,9/4/2021,0.0
Portable Laptop Stand  Adjustable Aluminum Alloy Notebook Holder for 11-17inch Laptop Tablet  Stand with Fan Cooling for HP DELL Notebook MacBook Air Pro Stand Holder Cooler,Portable Laptop Stan,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A05265462IK0V9Y0RWEKC&url=%2FPortable-Adjustable-Aluminum-Notebook-11-17inch%2Fdp%2FB08JMCNGDH%2Fref%3Dsr_1_148_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950149%26sr%3D8-148-spons%26psc%3D1&qualifier=1617950149&id=6043575858389131&widgetName=sp_btf,27.89,27.89,25.0,0.0,False,9/4/2021,0.0
Laptop Stand Adjustable Height  Simple Zone Aluminum Portable Notebook Stand Holder for Desk  Foldable Laptop Computer Riser Compatible with MacBook Air Pro  Lenovo  Dell  10-15.6” Laptops – Gray,Laptop Stand Adjusta,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A05077523GOB0TWPE88VG&url=%2FAdjustable-Simple-Zone-Aluminum-Compatible%2Fdp%2FB08FB7WRDG%2Fref%3Dsr_1_149_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950149%26sr%3D8-149-spons%26psc%3D1&qualifier=1617950149&id=6043575858389131&widgetName=sp_btf,19.99,19.99,71.0,0.0,False,9/4/2021,0.0
GMG Adjustable Laptop Stand  Laptop Stand for Desk  Ergonomic Laptop Holder Riser Compatible with MacBook Air Pro  Dell  HP  Lenovo Light Weight Laptops  Silver,GMG Adjustable Lapto,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A0638232ZLC2ASBJC41J&url=%2FAdjustable-Ergonomic-Compatible-MacBook-Laptops%2Fdp%2FB08NX529GN%2Fref%3Dsr_1_145_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950153%26sr%3D8-145-spons%26psc%3D1&qualifier=1617950153&id=7594822613319228&widgetName=sp_atf_next,15.99,15.99,0.0,0.0,False,9/4/2021,0.0
Laptop Stand for Desk Black Adjustable Portable Laptop Holder Compatible with MacBook Air Pro Dell XPS HP Laptops Under 17'',Laptop Stand for Des,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A04122083GU929779JM9C&url=%2FAdjustable-Portable-Compatible-MacBook-Laptops%2Fdp%2FB08FFPPDRC%2Fref%3Dsr_1_146_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950153%26sr%3D8-146-spons%26psc%3D1&qualifier=1617950153&id=7594822613319228&widgetName=sp_atf_next,9.99,9.99,205.0,0.0,False,9/4/2021,0.0
SZPOWER 96W USB C Charger Power Adapter Compatible with MacBook Pro 16  15  13 inch  New Air 13 inch 2020/2019/2018  USBC Thunderbolt 3 Laptop Power Supply  Type C  6.6ft 5A USB C to C Charging Cable,SZPOWER 96W USB C Ch,https://www.amazon.com//Charger-Adapter-MacBook-Thunderbolt-Indicator/dp/B0837N9LVF/ref=sr_1_147?dchild=1&keywords=macbook+pro&qid=1617950153&sr=8-147,42.99,42.99,486.0,4.5,False,9/4/2021,0.0
